Sector,Piscina,Corrida,Estadio,Parametro,Promedio,%supervivencia
Sala 05,L0508,0030C,Zoea 3,Saturacion,78.68,86.67
Sala 05,L0509,0030C,Zoea 3,Saturacion,78.90,85.00
Sala 05,L0510,0030C,Zoea 3,Saturacion,78.98,86.67
Sala 05,L0511,0030C,Zoea 3,Saturacion,78.71,85.00
Sala 05,L0512,0030C,Zoea 3,Saturacion,78.82,86.67
Sala 04,L0401,0031C,Zoea 3,Saturacion,83.43,83.82
Sala 04,L0402,0031C,Zoea 3,Saturacion,83.38,88.24
Sala 04,L0403,0031C,Zoea 3,Saturacion,83.44,83.82
Sala 04,L0404,0031C,Zoea 3,Saturacion,83.27,88.24
Sala 04,L0405,0031C,Zoea 3,Saturacion,83.44,83.82
Sala 04,L0406,0031C,Zoea 3,Saturacion,83.43,88.24
Sala 04,L0407,0031C,Zoea 3,Saturacion,83.38,86.76
Sala 04,L0408,0031C,Zoea 3,Saturacion,83.44,88.24
Sala 04,L0409,0031C,Zoea 3,Saturacion,83.36,86.76
Sala 04,L0410,0031C,Zoea 3,Saturacion,83.47,85.29
Sala 04,L0411,0031C,Zoea 3,Saturacion,83.35,88.57
Sala 04,L0412,0031C,Zoea 3,Saturacion,83.43,90.00
Sala 05,L0501,0031C,Zoea 3,Saturacion,80.40,87.50
Sala 05,L0502,0031C,Zoea 3,Saturacion,80.16,87.50
Sala 05,L0503,0031C,Zoea 3,Saturacion,81.06,86.67
Sala 05,L0504,0031C,Zoea 3,Saturacion,80.99,81.67
Sala 05,L0505,0031C,Zoea 3,Saturacion,81.09,86.67
Sala 05,L0506,0031C,Zoea 3,Saturacion,80.50,86.67
Sala 05,L0507,0031C,Zoea 3,Saturacion,80.93,85.00
Sala 05,L0508,0031C,Zoea 3,Saturacion,80.58,86.67
Sala 05,L0509,0031C,Zoea 3,Saturacion,79.98,85.00
Sala 05,L0510,0031C,Zoea 3,Saturacion,80.20,86.67
Sala 05,L0511,0031C,Zoea 3,Saturacion,80.30,85.00
Sala 05,L0512,0031C,Zoea 3,Saturacion,80.18,86.67
Sala 05,L0501,0032C,Zoea 3,Saturacion,79.40,77.78
Sala 05,L0502,0032C,Zoea 3,Saturacion,79.47,77.78
Sala 05,L0503,0032C,Zoea 3,Saturacion,79.41,77.78
Sala 05,L0504,0032C,Zoea 3,Saturacion,79.29,78.87
Sala 05,L0505,0032C,Zoea 3,Saturacion,79.13,78.87
Sala 05,L0506,0032C,Zoea 3,Saturacion,79.11,77.46
Sala 05,L0507,0032C,Zoea 3,Saturacion,79.18,77.46
Sala 05,L0508,0032C,Zoea 3,Saturacion,79.33,78.57
Sala 05,L0509,0032C,Zoea 3,Saturacion,79.35,75.71
Sala 05,L0510,0032C,Zoea 3,Saturacion,79.53,88.33
Sala 05,L0511,0032C,Zoea 3,Saturacion,79.22,76.67
Sala 05,L0512,0032C,Zoea 3,Saturacion,79.12,88.33
Sala 07,L0701,0032C,Zoea 3,Saturacion,68.83,78.21
Sala 07,L0702,0032C,Zoea 3,Saturacion,68.50,76.92
Sala 07,L0703,0032C,Zoea 3,Saturacion,68.83,50.00
Sala 07,L0704,0032C,Zoea 3,Saturacion,67.75,93.75
Sala 07,L0705,0032C,Zoea 3,Saturacion,68.08,95.31
Sala 07,L0706,0032C,Zoea 3,Saturacion,66.75,92.19
Sala 07,L0707,0032C,Zoea 3,Saturacion,68.08,92.19
Sala 07,L0708,0032C,Zoea 3,Saturacion,67.92,96.88
Sala 07,L0709,0032C,Zoea 3,Saturacion,68.50,93.75
Sala 07,L0710,0032C,Zoea 3,Saturacion,67.50,93.75
Sala 07,L0711,0032C,Zoea 3,Saturacion,66.92,93.75
Sala 07,L0712,0032C,Zoea 3,Saturacion,68.33,96.67
Sala 07,L0713,0032C,Zoea 3,Saturacion,67.50,92.19
Sala 07,L0714,0032C,Zoea 3,Saturacion,67.00,93.75
Sala 05,L0501,0033C,Zoea 3,Saturacion,78.91,77.73
Sala 05,L0502,0033C,Zoea 3,Saturacion,78.67,77.73
Sala 05,L0503,0033C,Zoea 3,Saturacion,78.68,77.73
Sala 05,L0504,0033C,Zoea 3,Saturacion,78.68,77.73
Sala 05,L0505,0033C,Zoea 3,Saturacion,79.08,79.08
Sala 05,L0506,0033C,Zoea 3,Saturacion,79.10,79.08
Sala 05,L0507,0033C,Zoea 3,Saturacion,78.72,82.51
Sala 05,L0508,0033C,Zoea 3,Saturacion,78.68,81.01
Sala 05,L0509,0033C,Zoea 3,Saturacion,78.78,81.00
Sala 05,L0510,0033C,Zoea 3,Saturacion,79.28,82.50
Sala 05,L0511,0033C,Zoea 3,Saturacion,78.71,84.00
Sala 05,L0512,0033C,Zoea 3,Saturacion,78.79,82.50
Sala 07,L0701,0033C,Zoea 3,Saturacion,80.08,69.72
Sala 07,L0702,0033C,Zoea 3,Saturacion,79.58,74.37
Sala 07,L0703,0033C,Zoea 3,Saturacion,84.67,65.07
Sala 07,L0704,0033C,Zoea 3,Saturacion,84.83,94.44
Sala 07,L0705,0033C,Zoea 3,Saturacion,81.83,85.00
Sala 07,L0706,0033C,Zoea 3,Saturacion,81.92,85.00
Sala 07,L0707,0033C,Zoea 3,Saturacion,81.67,87.50
Sala 07,L0708,0033C,Zoea 3,Saturacion,79.92,75.90
Sala 07,L0709,0033C,Zoea 3,Saturacion,80.33,66.41
Sala 07,L0710,0033C,Zoea 3,Saturacion,79.67,60.42
Sala 07,L0711,0033C,Zoea 3,Saturacion,82.42,51.13
Sala 07,L0712,0033C,Zoea 3,Saturacion,81.42,62.25
Sala 03,L0310,0036C,Zoea 3,Saturacion,74.32,90.38
Sala 03,L0311,0036C,Zoea 3,Saturacion,74.40,89.42
Sala 03,L0312,0036C,Zoea 3,Saturacion,74.88,90.38
Sala 04,L0401,0036C,Zoea 3,Saturacion,78.18,79.29
Sala 04,L0402,0036C,Zoea 3,Saturacion,78.26,79.71
Sala 04,L0403,0036C,Zoea 3,Saturacion,78.23,86.86
Sala 04,L0404,0036C,Zoea 3,Saturacion,78.17,80.00
Sala 04,L0405,0036C,Zoea 3,Saturacion,78.13,80.00
Sala 04,L0406,0036C,Zoea 3,Saturacion,78.18,86.86
Sala 04,L0407,0036C,Zoea 3,Saturacion,78.25,92.27
Sala 04,L0408,0036C,Zoea 3,Saturacion,78.18,79.09
Sala 04,L0409,0036C,Zoea 3,Saturacion,78.24,95.22
Sala 04,L0410,0036C,Zoea 3,Saturacion,78.21,80.07
Sala 04,L0411,0036C,Zoea 3,Saturacion,78.20,95.22
Sala 04,L0412,0036C,Zoea 3,Saturacion,78.20,82.24
Sala 06,L0601,0036C,Zoea 3,Saturacion,75.17,79.17
Sala 06,L0602,0036C,Zoea 3,Saturacion,74.92,79.17
Sala 06,L0603,0036C,Zoea 3,Saturacion,74.92,79.17
Sala 06,L0604,0036C,Zoea 3,Saturacion,75.25,80.56
Sala 06,L0605,0036C,Zoea 3,Saturacion,75.50,80.56
Sala 06,L0606,0036C,Zoea 3,Saturacion,75.25,78.57
Sala 06,L0607,0036C,Zoea 3,Saturacion,74.92,78.57
Sala 07,L0701,0036C,Zoea 3,Saturacion,84.17,85.53
Sala 07,L0702,0036C,Zoea 3,Saturacion,84.58,81.58
Sala 07,L0703,0036C,Zoea 3,Saturacion,84.08,80.56
Sala 07,L0704,0036C,Zoea 3,Saturacion,84.00,83.75
Sala 07,L0705,0036C,Zoea 3,Saturacion,84.08,86.25
Sala 07,L0706,0036C,Zoea 3,Saturacion,85.33,82.50
Sala 07,L0707,0036C,Zoea 3,Saturacion,84.17,73.08
Sala 07,L0708,0036C,Zoea 3,Saturacion,85.00,85.00
Sala 07,L0709,0036C,Zoea 3,Saturacion,84.50,82.05
Sala 07,L0710,0036C,Zoea 3,Saturacion,85.00,85.53
Sala 07,L0711,0036C,Zoea 3,Saturacion,83.83,81.58
Sala 07,L0712,0036C,Zoea 3,Saturacion,84.58,78.95
Sala 07,L0713,0036C,Zoea 3,Saturacion,84.33,72.37
Sala 07,L0714,0036C,Zoea 3,Saturacion,85.00,81.58
Sala 08,L0801,0036C,Zoea 3,Saturacion,70.25,89.31
Sala 08,L0802,0036C,Zoea 3,Saturacion,69.50,92.10
Sala 08,L0803,0036C,Zoea 3,Saturacion,69.00,92.10
Sala 08,L0804,0036C,Zoea 3,Saturacion,69.33,90.71
Sala 08,L0805,0036C,Zoea 3,Saturacion,67.67,90.71
Sala 08,L0806,0036C,Zoea 3,Saturacion,68.33,89.26
Sala 08,L0807,0036C,Zoea 3,Saturacion,70.42,76.24
Sala 08,L0808,0036C,Zoea 3,Saturacion,68.00,67.09
Sala 08,L0809,0036C,Zoea 3,Saturacion,67.92,76.24
Sala 08,L0810,0036C,Zoea 3,Saturacion,66.83,74.78
Sala 08,L0811,0036C,Zoea 3,Saturacion,69.33,75.32
Sala 08,L0812,0036C,Zoea 3,Saturacion,67.00,71.79
Sala 08,L0813,0036C,Zoea 3,Saturacion,66.75,75.95
Sala 08,L0814,0036C,Zoea 3,Saturacion,66.83,79.75
Sala 10,L1001,0036C,Zoea 3,Saturacion,74.26,84.56
Sala 10,L1002,0036C,Zoea 3,Saturacion,74.09,75.17
Sala 10,L1003,0036C,Zoea 3,Saturacion,74.26,88.59
Sala 10,L1004,0036C,Zoea 3,Saturacion,74.18,79.19
Sala 10,L1005,0036C,Zoea 3,Saturacion,74.09,85.91
Sala 10,L1006,0036C,Zoea 3,Saturacion,74.01,84.56
Sala 10,L1007,0036C,Zoea 3,Saturacion,74.09,83.22
Sala 10,L1008,0036C,Zoea 3,Saturacion,73.93,84.56
Sala 10,L1009,0036C,Zoea 3,Saturacion,74.09,85.14
Sala 10,L1010,0036C,Zoea 3,Saturacion,74.75,80.77
Sala 10,L1011,0036C,Zoea 3,Saturacion,74.92,76.92
Sala 10,L1012,0036C,Zoea 3,Saturacion,75.00,80.77
Sala 10,L1013,0036C,Zoea 3,Saturacion,74.83,76.92
Sala 10,L1014,0036C,Zoea 3,Saturacion,74.75,82.05
Sala 04,L0404,0028C,Mysis 1,Saturacion,75.72,80.00
Sala 04,L0405,0028C,Mysis 1,Saturacion,75.84,82.67
Sala 04,L0406,0028C,Mysis 1,Saturacion,75.98,80.00
Sala 04,L0407,0028C,Mysis 1,Saturacion,75.44,80.00
Sala 04,L0408,0028C,Mysis 1,Saturacion,75.65,80.00
Sala 04,L0409,0028C,Mysis 1,Saturacion,75.75,82.67
Sala 04,L0410,0028C,Mysis 1,Saturacion,75.90,84.00
Sala 04,L0411,0028C,Mysis 1,Saturacion,75.98,80.00
Sala 04,L0412,0028C,Mysis 1,Saturacion,75.83,82.67
Sala 04,L0404,0029C,Mysis 1,Saturacion,83.01,69.33
Sala 04,L0405,0029C,Mysis 1,Saturacion,83.03,66.67
Sala 04,L0406,0029C,Mysis 1,Saturacion,82.91,60.00
Sala 04,L0407,0029C,Mysis 1,Saturacion,83.07,68.00
Sala 04,L0408,0029C,Mysis 1,Saturacion,82.81,69.33
Sala 04,L0409,0029C,Mysis 1,Saturacion,82.90,60.00
Sala 04,L0410,0029C,Mysis 1,Saturacion,83.12,61.33
Sala 04,L0411,0029C,Mysis 1,Saturacion,82.96,58.67
Sala 04,L0412,0029C,Mysis 1,Saturacion,83.04,61.33
Sala 04,L0405,0030C,Mysis 1,Saturacion,81.82,77.33
Sala 04,L0406,0030C,Mysis 1,Saturacion,81.99,76.00
Sala 04,L0407,0030C,Mysis 1,Saturacion,81.93,80.00
Sala 04,L0408,0030C,Mysis 1,Saturacion,81.84,80.00
Sala 04,L0409,0030C,Mysis 1,Saturacion,82.01,77.33
Sala 04,L0410,0030C,Mysis 1,Saturacion,81.99,80.00
Sala 04,L0411,0030C,Mysis 1,Saturacion,82.02,80.00
Sala 04,L0412,0030C,Mysis 1,Saturacion,81.78,80.00
Sala 05,L0501,0030C,Mysis 1,Saturacion,78.58,83.33
Sala 05,L0502,0030C,Mysis 1,Saturacion,78.63,83.33
Sala 05,L0503,0030C,Mysis 1,Saturacion,79.27,83.33
Sala 05,L0504,0030C,Mysis 1,Saturacion,79.21,78.33
Sala 05,L0505,0030C,Mysis 1,Saturacion,78.75,83.33
Sala 05,L0506,0030C,Mysis 1,Saturacion,79.17,83.33
Sala 05,L0507,0030C,Mysis 1,Saturacion,78.47,81.67
Sala 05,L0508,0030C,Mysis 1,Saturacion,78.49,83.33
Sala 05,L0509,0030C,Mysis 1,Saturacion,79.18,81.67
Sala 05,L0510,0030C,Mysis 1,Saturacion,78.98,83.33
Sala 05,L0511,0030C,Mysis 1,Saturacion,78.42,80.00
Sala 05,L0512,0030C,Mysis 1,Saturacion,78.89,83.33
Sala 04,L0405,0031C,Mysis 1,Saturacion,82.87,80.88
Sala 04,L0406,0031C,Mysis 1,Saturacion,82.83,85.29
Sala 04,L0407,0031C,Mysis 1,Saturacion,82.83,83.82
Sala 04,L0408,0031C,Mysis 1,Saturacion,82.88,83.82
Sala 04,L0409,0031C,Mysis 1,Saturacion,82.86,82.35
Sala 04,L0410,0031C,Mysis 1,Saturacion,82.84,80.88
Sala 04,L0411,0031C,Mysis 1,Saturacion,82.84,85.71
Sala 04,L0412,0031C,Mysis 1,Saturacion,82.86,85.71
Sala 05,L0501,0031C,Mysis 1,Saturacion,78.98,83.33
Sala 05,L0502,0031C,Mysis 1,Saturacion,79.36,83.33
Sala 05,L0503,0031C,Mysis 1,Saturacion,78.97,83.33
Sala 05,L0504,0031C,Mysis 1,Saturacion,79.75,78.33
Sala 05,L0505,0031C,Mysis 1,Saturacion,79.63,83.33
Sala 05,L0506,0031C,Mysis 1,Saturacion,79.71,83.33
Sala 05,L0507,0031C,Mysis 1,Saturacion,81.97,81.67
Sala 05,L0508,0031C,Mysis 1,Saturacion,80.72,83.33
Sala 05,L0509,0031C,Mysis 1,Saturacion,78.69,81.67
Sala 05,L0510,0031C,Mysis 1,Saturacion,79.07,83.33
Sala 05,L0511,0031C,Mysis 1,Saturacion,79.45,80.00
Sala 05,L0512,0031C,Mysis 1,Saturacion,78.96,83.33
Sala 04,L0404,0032C,Mysis 1,Saturacion,74.33,80.00
Sala 04,L0405,0032C,Mysis 1,Saturacion,76.08,48.33
Sala 04,L0406,0032C,Mysis 1,Saturacion,74.33,74.29
Sala 04,L0407,0032C,Mysis 1,Saturacion,74.33,77.14
Sala 04,L0408,0032C,Mysis 1,Saturacion,74.33,77.14
Sala 04,L0409,0032C,Mysis 1,Saturacion,74.33,77.14
Sala 04,L0410,0032C,Mysis 1,Saturacion,74.33,77.14
Sala 04,L0411,0032C,Mysis 1,Saturacion,74.33,77.14
Sala 04,L0412,0032C,Mysis 1,Saturacion,74.33,74.29
Sala 05,L0501,0032C,Mysis 1,Saturacion,79.99,76.39
Sala 05,L0502,0032C,Mysis 1,Saturacion,80.18,76.39
Sala 05,L0503,0032C,Mysis 1,Saturacion,80.03,75.00
Sala 05,L0504,0032C,Mysis 1,Saturacion,80.02,77.46
Sala 05,L0505,0032C,Mysis 1,Saturacion,80.39,76.06
Sala 05,L0506,0032C,Mysis 1,Saturacion,79.85,76.06
Sala 05,L0507,0032C,Mysis 1,Saturacion,79.88,76.06
Sala 05,L0508,0032C,Mysis 1,Saturacion,79.69,77.14
Sala 05,L0509,0032C,Mysis 1,Saturacion,80.27,74.29
Sala 05,L0510,0032C,Mysis 1,Saturacion,80.20,88.33
Sala 05,L0511,0032C,Mysis 1,Saturacion,80.14,78.33
Sala 05,L0512,0032C,Mysis 1,Saturacion,80.19,88.33
Sala 07,L0701,0032C,Mysis 1,Saturacion,69.58,74.36
Sala 07,L0702,0032C,Mysis 1,Saturacion,71.17,71.79
Sala 07,L0703,0032C,Mysis 1,Saturacion,70.42,45.00
Sala 07,L0704,0032C,Mysis 1,Saturacion,70.92,76.56
Sala 07,L0705,0032C,Mysis 1,Saturacion,71.25,70.31
Sala 07,L0706,0032C,Mysis 1,Saturacion,69.58,81.25
Sala 07,L0707,0032C,Mysis 1,Saturacion,69.50,62.50
Sala 07,L0708,0032C,Mysis 1,Saturacion,70.17,89.06
Sala 07,L0709,0032C,Mysis 1,Saturacion,69.92,73.44
Sala 07,L0710,0032C,Mysis 1,Saturacion,70.75,73.44
Sala 07,L0711,0032C,Mysis 1,Saturacion,69.92,62.50
Sala 07,L0712,0032C,Mysis 1,Saturacion,70.08,86.67
Sala 07,L0713,0032C,Mysis 1,Saturacion,70.00,78.13
Sala 07,L0714,0032C,Mysis 1,Saturacion,70.42,81.25
Sala 04,L0405,0033C,Mysis 1,Saturacion,82.30,70.00
Sala 04,L0406,0033C,Mysis 1,Saturacion,82.29,67.14
Sala 04,L0407,0033C,Mysis 1,Saturacion,82.27,61.43
Sala 04,L0408,0033C,Mysis 1,Saturacion,82.37,61.43
Sala 04,L0409,0033C,Mysis 1,Saturacion,82.37,71.43
Sala 04,L0410,0033C,Mysis 1,Saturacion,82.36,61.43
Sala 04,L0411,0033C,Mysis 1,Saturacion,82.38,80.00
Sala 04,L0412,0033C,Mysis 1,Saturacion,82.38,70.00
Sala 05,L0501,0033C,Mysis 1,Saturacion,77.33,76.37
Sala 05,L0502,0033C,Mysis 1,Saturacion,77.10,76.37
Sala 05,L0503,0033C,Mysis 1,Saturacion,77.16,76.37
Sala 05,L0504,0033C,Mysis 1,Saturacion,77.49,76.37
Sala 05,L0505,0033C,Mysis 1,Saturacion,77.54,77.72
Sala 05,L0506,0033C,Mysis 1,Saturacion,77.30,77.72
Sala 05,L0507,0033C,Mysis 1,Saturacion,77.86,82.51
Sala 05,L0508,0033C,Mysis 1,Saturacion,77.83,79.51
Sala 05,L0509,0033C,Mysis 1,Saturacion,77.50,79.50
Sala 05,L0510,0033C,Mysis 1,Saturacion,77.82,81.00
Sala 05,L0511,0033C,Mysis 1,Saturacion,78.02,82.50
Sala 05,L0512,0033C,Mysis 1,Saturacion,78.09,81.00
Sala 07,L0701,0033C,Mysis 1,Saturacion,76.58,81.69
Sala 07,L0702,0033C,Mysis 1,Saturacion,76.92,70.42
Sala 07,L0703,0033C,Mysis 1,Saturacion,75.58,67.61
Sala 07,L0704,0033C,Mysis 1,Saturacion,77.42,83.33
Sala 07,L0705,0033C,Mysis 1,Saturacion,74.92,83.33
Sala 07,L0706,0033C,Mysis 1,Saturacion,76.58,83.33
Sala 07,L0707,0033C,Mysis 1,Saturacion,76.17,75.00
Sala 07,L0708,0033C,Mysis 1,Saturacion,76.33,75.64
Sala 07,L0709,0033C,Mysis 1,Saturacion,76.33,65.38
Sala 07,L0710,0033C,Mysis 1,Saturacion,74.92,59.15
Sala 07,L0711,0033C,Mysis 1,Saturacion,75.50,56.34
Sala 07,L0712,0033C,Mysis 1,Saturacion,75.17,61.97
Sala 04,L0407,0036C,Mysis 1,Saturacion,78.27,89.39
Sala 04,L0408,0036C,Mysis 1,Saturacion,78.24,78.79
Sala 04,L0409,0036C,Mysis 1,Saturacion,78.24,91.04
Sala 04,L0410,0036C,Mysis 1,Saturacion,78.27,79.10
Sala 04,L0411,0036C,Mysis 1,Saturacion,78.31,92.54
Sala 04,L0412,0036C,Mysis 1,Saturacion,78.29,80.60
Sala 05,L0501,0036C,Mysis 1,Saturacion,78.78,72.73
Sala 05,L0502,0036C,Mysis 1,Saturacion,78.94,72.73
Sala 05,L0503,0036C,Mysis 1,Saturacion,78.95,74.63
Sala 05,L0504,0036C,Mysis 1,Saturacion,78.90,74.63
Sala 05,L0505,0036C,Mysis 1,Saturacion,78.98,73.13
Sala 05,L0506,0036C,Mysis 1,Saturacion,78.85,77.61
Sala 05,L0507,0036C,Mysis 1,Saturacion,78.79,77.27
Sala 05,L0508,0036C,Mysis 1,Saturacion,78.83,72.73
Sala 05,L0509,0036C,Mysis 1,Saturacion,78.70,80.60
Sala 05,L0510,0036C,Mysis 1,Saturacion,78.98,73.13
Sala 05,L0511,0036C,Mysis 1,Saturacion,78.87,77.61
Sala 05,L0512,0036C,Mysis 1,Saturacion,78.93,76.12
Sala 06,L0601,0036C,Mysis 1,Saturacion,72.08,72.22
Sala 06,L0602,0036C,Mysis 1,Saturacion,71.17,70.83
Sala 06,L0603,0036C,Mysis 1,Saturacion,71.67,70.83
Sala 06,L0604,0036C,Mysis 1,Saturacion,71.17,76.39
Sala 06,L0605,0036C,Mysis 1,Saturacion,71.25,70.83
Sala 06,L0606,0036C,Mysis 1,Saturacion,70.75,78.57
Sala 06,L0607,0036C,Mysis 1,Saturacion,71.67,75.71
Sala 07,L0701,0036C,Mysis 1,Saturacion,81.67,84.21
Sala 07,L0702,0036C,Mysis 1,Saturacion,82.00,80.26
Sala 07,L0703,0036C,Mysis 1,Saturacion,82.33,80.56
Sala 07,L0704,0036C,Mysis 1,Saturacion,83.33,81.25
Sala 07,L0705,0036C,Mysis 1,Saturacion,83.92,82.50
Sala 07,L0706,0036C,Mysis 1,Saturacion,83.00,80.00
Sala 07,L0707,0036C,Mysis 1,Saturacion,83.83,69.23
Sala 07,L0708,0036C,Mysis 1,Saturacion,81.00,82.50
Sala 07,L0709,0036C,Mysis 1,Saturacion,84.33,79.49
Sala 07,L0710,0036C,Mysis 1,Saturacion,83.17,82.89
Sala 07,L0711,0036C,Mysis 1,Saturacion,83.33,80.26
Sala 07,L0712,0036C,Mysis 1,Saturacion,82.42,77.63
Sala 07,L0713,0036C,Mysis 1,Saturacion,83.42,72.37
Sala 07,L0714,0036C,Mysis 1,Saturacion,84.00,75.00
Sala 08,L0801,0036C,Mysis 1,Saturacion,75.92,87.50
Sala 08,L0802,0036C,Mysis 1,Saturacion,75.17,87.50
Sala 08,L0803,0036C,Mysis 1,Saturacion,73.83,90.01
Sala 08,L0804,0036C,Mysis 1,Saturacion,74.67,83.59
Sala 08,L0805,0036C,Mysis 1,Saturacion,73.58,82.89
Sala 08,L0806,0036C,Mysis 1,Saturacion,73.83,80.47
Sala 08,L0807,0036C,Mysis 1,Saturacion,77.00,71.16
Sala 08,L0808,0036C,Mysis 1,Saturacion,74.58,81.96
Sala 08,L0809,0036C,Mysis 1,Saturacion,73.92,74.97
Sala 08,L0810,0036C,Mysis 1,Saturacion,74.33,73.13
Sala 08,L0811,0036C,Mysis 1,Saturacion,74.67,70.89
Sala 08,L0812,0036C,Mysis 1,Saturacion,72.67,67.69
Sala 08,L0813,0036C,Mysis 1,Saturacion,73.67,70.89
Sala 08,L0814,0036C,Mysis 1,Saturacion,73.50,79.75
Sala 10,L1001,0036C,Mysis 1,Saturacion,75.17,85.91
Sala 10,L1002,0036C,Mysis 1,Saturacion,75.17,85.91
Sala 10,L1003,0036C,Mysis 1,Saturacion,75.17,85.91
Sala 10,L1004,0036C,Mysis 1,Saturacion,75.17,85.91
Sala 10,L1005,0036C,Mysis 1,Saturacion,75.17,84.56
Sala 10,L1006,0036C,Mysis 1,Saturacion,75.17,85.91
Sala 10,L1007,0036C,Mysis 1,Saturacion,75.17,85.91
Sala 10,L1008,0036C,Mysis 1,Saturacion,75.17,84.56
Sala 10,L1009,0036C,Mysis 1,Saturacion,75.17,85.14
Sala 10,L1010,0036C,Mysis 1,Saturacion,75.79,80.77
Sala 10,L1011,0036C,Mysis 1,Saturacion,75.29,80.77
Sala 10,L1012,0036C,Mysis 1,Saturacion,75.54,80.77
Sala 10,L1013,0036C,Mysis 1,Saturacion,76.15,80.77
Sala 10,L1014,0036C,Mysis 1,Saturacion,75.88,80.77
Sala 04,L0412,0029C,Mysis 2,Saturacion,78.72,60.00
Sala 04,L0412,0030C,Mysis 2,Saturacion,82.88,82.67
Sala 05,L0501,0030C,Mysis 2,Saturacion,78.28,83.33
Sala 05,L0502,0030C,Mysis 2,Saturacion,78.53,83.33
Sala 05,L0503,0030C,Mysis 2,Saturacion,78.56,80.00
Sala 05,L0504,0030C,Mysis 2,Saturacion,78.42,78.33
Sala 05,L0505,0030C,Mysis 2,Saturacion,78.29,80.00
Sala 05,L0506,0030C,Mysis 2,Saturacion,78.53,83.33
Sala 05,L0507,0030C,Mysis 2,Saturacion,78.63,80.00
Sala 05,L0508,0030C,Mysis 2,Saturacion,78.68,81.67
Sala 05,L0509,0030C,Mysis 2,Saturacion,78.45,81.67
Sala 05,L0510,0030C,Mysis 2,Saturacion,78.68,81.67
Sala 05,L0511,0030C,Mysis 2,Saturacion,78.63,78.33
Sala 05,L0512,0030C,Mysis 2,Saturacion,78.41,83.33
Sala 05,L0501,0031C,Mysis 2,Saturacion,79.30,83.33
Sala 05,L0502,0031C,Mysis 2,Saturacion,79.42,83.33
Sala 05,L0503,0031C,Mysis 2,Saturacion,79.78,80.00
Sala 05,L0504,0031C,Mysis 2,Saturacion,80.03,78.33
Sala 05,L0505,0031C,Mysis 2,Saturacion,79.73,80.00
Sala 05,L0506,0031C,Mysis 2,Saturacion,79.40,83.33
Sala 05,L0507,0031C,Mysis 2,Saturacion,79.55,80.00
Sala 05,L0508,0031C,Mysis 2,Saturacion,79.61,81.67
Sala 05,L0509,0031C,Mysis 2,Saturacion,79.77,81.67
Sala 05,L0510,0031C,Mysis 2,Saturacion,79.35,81.67
Sala 05,L0511,0031C,Mysis 2,Saturacion,79.66,78.33
Sala 05,L0512,0031C,Mysis 2,Saturacion,79.78,83.33
Sala 05,L0501,0032C,Mysis 2,Saturacion,79.32,75.00
Sala 05,L0502,0032C,Mysis 2,Saturacion,79.46,75.00
Sala 05,L0503,0032C,Mysis 2,Saturacion,79.34,73.61
Sala 05,L0504,0032C,Mysis 2,Saturacion,79.13,76.06
Sala 05,L0505,0032C,Mysis 2,Saturacion,79.08,74.65
Sala 05,L0506,0032C,Mysis 2,Saturacion,79.04,74.65
Sala 05,L0507,0032C,Mysis 2,Saturacion,78.75,76.06
Sala 05,L0508,0032C,Mysis 2,Saturacion,78.88,77.14
Sala 05,L0509,0032C,Mysis 2,Saturacion,78.97,74.29
Sala 05,L0510,0032C,Mysis 2,Saturacion,78.72,88.33
Sala 05,L0511,0032C,Mysis 2,Saturacion,78.97,78.33
Sala 05,L0512,0032C,Mysis 2,Saturacion,79.05,86.67
Sala 07,L0701,0032C,Mysis 2,Saturacion,68.33,71.79
Sala 07,L0702,0032C,Mysis 2,Saturacion,67.42,71.79
Sala 07,L0703,0032C,Mysis 2,Saturacion,70.67,36.25
Sala 07,L0704,0032C,Mysis 2,Saturacion,69.75,64.06
Sala 07,L0705,0032C,Mysis 2,Saturacion,70.58,78.13
Sala 07,L0706,0032C,Mysis 2,Saturacion,67.17,76.56
Sala 07,L0707,0032C,Mysis 2,Saturacion,69.08,59.38
Sala 07,L0708,0032C,Mysis 2,Saturacion,68.75,76.56
Sala 07,L0709,0032C,Mysis 2,Saturacion,68.25,68.75
Sala 07,L0710,0032C,Mysis 2,Saturacion,66.92,62.50
Sala 07,L0711,0032C,Mysis 2,Saturacion,66.42,65.63
Sala 07,L0712,0032C,Mysis 2,Saturacion,66.50,75.00
Sala 07,L0713,0032C,Mysis 2,Saturacion,67.42,68.75
Sala 07,L0714,0032C,Mysis 2,Saturacion,67.42,79.69
Sala 07,L0701,0033C,Mysis 2,Saturacion,75.25,73.24
Sala 07,L0702,0033C,Mysis 2,Saturacion,74.75,70.42
Sala 07,L0703,0033C,Mysis 2,Saturacion,75.50,67.61
Sala 07,L0704,0033C,Mysis 2,Saturacion,74.83,77.78
Sala 07,L0705,0033C,Mysis 2,Saturacion,74.00,72.22
Sala 07,L0706,0033C,Mysis 2,Saturacion,74.50,80.56
Sala 07,L0707,0033C,Mysis 2,Saturacion,75.33,75.00
Sala 07,L0708,0033C,Mysis 2,Saturacion,74.67,75.64
Sala 07,L0709,0033C,Mysis 2,Saturacion,74.83,65.38
Sala 07,L0710,0033C,Mysis 2,Saturacion,75.33,63.38
Sala 07,L0711,0033C,Mysis 2,Saturacion,76.00,63.38
